"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","codingPotentialValue","codingPotential","domain_identified","idr_identified","signal_peptide_identified","IR","switchConsequencesGene"
"137826","isoComp_00049042","geneComp_00017063","ENST00000499499.2","DNAJC3-DT","UT","TT","DNAJC3-DT","lncRNA","lncRNA",1.96268019274083,1.9898547817111,1.93550560377055,0.162448227352719,0.172517832335309,-0.0397501075359452,NA,1.76052514382175,1.61813559396156,1.90291469368193,0.135350219572195,0.141633190219386,0.232551683460537,NA,0.783666666666667,0.711333333333333,0.856,0.144666666666667,0.0473849272933392,0.0473849272933392,NA,0.048946968694101,FALSE,NA,NA,NA,0,FALSE
"60432","isoComp_00061581","geneComp_00019262","ENST00000640150.1","GCSH","UT","TT","GCSH","protein_coding","protein_coding",35.5437093260742,32.5340366524397,38.5533819997087,3.90616950371067,2.21138446435262,0.244838372006892,NA,15.3886907732212,11.5327645191429,19.2446170272995,1.93264558932121,0.736407459480273,0.738215634128696,NA,0.434833333333333,0.363,0.506666666666667,0.143666666666667,5.22403566393749e-05,5.22403566393749e-05,NA,0.0056684361120969,FALSE,NA,NA,NA,0,FALSE
"49528","isoComp_00061487","geneComp_00019241","ENST00000491895.7","GCH1","UT","TT","GCH1","protein_coding","protein_coding",9.84035371200286,9.4194933106716,10.2612141133341,0.746074535665648,1.83523645109041,0.12335457056569,NA,4.00841098364825,2.74615492082864,5.27066704646786,1.18776742913384,1.04373410713501,0.93806319748446,NA,0.139666666666667,0.0686666666666667,0.210666666666667,0.142,0.00647615890951935,0.00647615890951935,FALSE,0.99662433088034,TRUE,"yes","yes","no",0,FALSE
"8500","isoComp_00107326","geneComp_00028693","ENST00000264775.9","PLPP1","UT","TT","PLPP1","protein_coding","protein_coding",10.6517778148853,9.18961043579686,12.1139451939738,0.551295538390604,0.521408924689061,0.398214559974928,NA,2.3004920435513,2.70070427201205,1.90027981509054,0.227196730291711,0.161115674939587,-0.504883751300247,NA,0.236166666666667,0.307,0.165333333333333,-0.141666666666667,0.0121426948773272,0.0121426948773272,FALSE,0.96747831886781,TRUE,"yes","no","no",0,TRUE
"108200","isoComp_00141890","geneComp_00035739","ENST00000515837.7","TMEM216","UT","TT","TMEM216","protein_coding","protein_coding",14.1840799180755,14.7191236646416,13.6490361715095,0.958234239402552,0.157904630822135,-0.108815911520733,NA,4.49552988951249,5.70324963404193,3.28781014498306,1.69488987087027,1.20618571907648,-0.792803223068017,NA,0.209833333333333,0.280666666666667,0.139,-0.141666666666667,0.0452981558562716,0.0452981558562716,FALSE,0.77591731998623,TRUE,"yes","no","no",0,TRUE
"94437","isoComp_00092734","geneComp_00026162","ENST00000652590.1","MYD88","UT","TT","MYD88","protein_coding","retained_intron",2.41529095980257,1.78131513752863,3.04926678207651,0.263665838023889,0.863998202578875,0.772166755888203,NA,0.19953485626968,0.33965477992629,0.0594149326130705,0.0309833827472029,0.0237516777799002,-2.33261327219172,NA,0.0926666666666667,0.161,0.0243333333333333,-0.136666666666667,0.0469286870006267,0.0469286870006267,NA,0.99757311241195,TRUE,NA,NA,NA,1,TRUE
"109819","isoComp_00078138","geneComp_00022490","ENST00000666319.1","LINC00910","UT","TT","LINC00910","lncRNA","lncRNA",13.4328996497534,13.9366062947042,12.9291930048025,6.13136121858271,4.94713701913236,-0.108166464020382,NA,0.219608040150718,0,0.439216080301436,0,0.144851111958825,5.48933766678419,NA,0.0906666666666667,0.0223333333333333,0.159,0.136666666666667,0.0433860185493228,0.0433860185493228,NA,0.22584576787907,FALSE,NA,NA,NA,0,FALSE
"118545","isoComp_00042658","geneComp_00016054","ENST00000405237.7","CPT1B","UT","TT","CPT1B","protein_coding","protein_coding",25.2688150821293,26.5184962864938,24.0191338777649,2.58877329770364,1.29014435004096,-0.14275825373285,NA,4.20008357374594,5.90074988990731,2.49941725758457,1.4034134781283,0.701665571481903,-1.23598879779954,NA,0.192333333333333,0.259666666666667,0.125,-0.134666666666667,0.00665323469826448,0.00665323469826448,FALSE,0.99999999994909,TRUE,"yes","no","no",0,FALSE
"43863","isoComp_00149780","geneComp_00037064","ENST00000587444.1","VASP","UT","TT","VASP","protein_coding","retained_intron",5.84711040577273,4.87966534000019,6.81455547154527,0.327837471685168,0.798981198248604,0.480999349646232,NA,0.402140409064292,0,0.804280818128584,0,0.0102288503527141,6.34745451229627,NA,0.0671666666666667,0.001,0.133333333333333,0.132333333333333,0.00151142637540538,0.00151142637540538,NA,0.0006243035068738,FALSE,NA,NA,NA,0,TRUE
"118290","isoComp_00111844","geneComp_00029440","ENST00000570985.1","PSMB10","UT","TT","PSMB10","protein_coding","retained_intron",60.7444575536461,57.0469446654333,64.4419704418588,4.65283037068578,5.1055178139671,0.175821971389425,NA,17.4013586544307,20.1140403831881,14.6886769256732,4.84842076179061,1.27168180347637,-0.453233690445486,NA,0.359,0.423,0.295,-0.128,0.0435848255110597,0.0435848255110597,NA,0.838082316617,TRUE,NA,NA,NA,0,TRUE
"46691","isoComp_00106877","geneComp_00028628","ENST00000575813.5","PLD2","UT","TT","PLD2","protein_coding","nonsense_mediated_decay",3.60658389261671,3.81746479192038,3.39570299331304,0.581025984371231,0.629260399182344,-0.168436481677839,NA,0.182059020839608,0,0.364118041679216,0,0.0535846229741407,5.22542163579218,NA,0.0763333333333333,0.0126666666666667,0.14,0.127333333333333,0.0308280307592497,0.0308280307592497,NA,0.0054228081147488,FALSE,NA,NA,NA,0,TRUE
"19771","isoComp_00038344","geneComp_00015401","ENST00000216420.12","CGRRF1","UT","TT","CGRRF1","protein_coding","protein_coding",14.8054968792086,15.5172738010781,14.0937199573392,0.822575848388388,0.989559155596168,-0.138728816995101,NA,6.2394869222921,5.68767112582134,6.79130271876287,0.416186297520858,0.490117211515488,0.255438755511299,NA,0.449833333333333,0.387,0.512666666666667,0.125666666666667,0.0450505075010378,0.0450505075010378,FALSE,0.98827932171838,TRUE,"yes","no","no",1,TRUE
"90241","isoComp_00072838","geneComp_00021397","ENST00000489036.5","KCNAB1","UT","TT","KCNAB1","protein_coding","nonsense_mediated_decay",3.88390809028551,3.79238197952065,3.97543420105037,0.82957840476334,0.906977309055933,0.0678334405958259,NA,0.199493204620557,0,0.398986409241113,0,0.0957310794262894,5.35398099759907,NA,0.0623333333333333,0,0.124666666666667,0.124666666666667,0.0357095306124946,0.0357095306124946,NA,0.65773736861989,FALSE,NA,NA,NA,0,TRUE
"24636","isoComp_00084253","geneComp_00024238","ENST00000493218.5","MAN2B1","UT","TT","MAN2B1","protein_coding","retained_intron",14.4699178884911,16.6061725142042,12.333663262778,0.969243133436177,1.41120289794111,-0.428817489282442,NA,1.12136195088688,2.24272390177376,0,0.734827786812372,0,-7.81552669467049,NA,0.0693333333333333,0.129666666666667,0.009,-0.120666666666667,5.33178966882021e-09,5.33178966882021e-09,NA,0.91511898737124,TRUE,NA,NA,NA,0,TRUE
"120810","isoComp_00145824","geneComp_00036405","ENST00000397397.7","TSPAN4","UT","TT","TSPAN4","protein_coding","protein_coding",22.8304388649254,20.8508429905979,24.8100347392529,0.862266011450413,1.86704228951764,0.25070767611724,NA,3.778285134509,4.75419802700442,2.80237224201357,1.14321750706332,0.605955491235386,-0.760445820680793,NA,0.1555,0.215666666666667,0.0953333333333333,-0.120333333333333,0.00707606384186491,0.00707606384186491,FALSE,0.99954793713012,TRUE,"yes","no","no",0,FALSE
"53665","isoComp_00072986","geneComp_00021425","ENST00000649994.1","KCNH3","UT","TT","KCNH3","protein_coding","nonsense_mediated_decay",2.9292687702105,2.47203839085477,3.38649914956624,0.796006161408067,1.04774599876786,0.452523062473202,NA,0.278554706183157,2.15613303342021e-08,0.557109390804984,2.15613303342021e-08,0.0670200555793503,5.82555203043876,NA,0.066,0.006,0.126,0.12,0.0115775451749244,0.00901879582887873,TRUE,0.99999999952635,TRUE,"yes","no","no",0,TRUE
"28852","isoComp_00034794","geneComp_00014813","ENST00000403162.7","CCDC47","UT","TT","CCDC47","protein_coding","protein_coding",27.0462303097668,26.0130780272062,28.0793825923274,1.4028677234758,0.541354846731269,0.110233299129446,NA,2.16584568111615,0.0528983210510226,4.27879304118128,0.0528903314501166,0.597058839119294,6.09140638146644,NA,0.0593333333333333,0,0.118666666666667,0.118666666666667,1.84549902834896e-06,5.91546865697179e-14,FALSE,0.99999792596149,TRUE,"yes","yes","yes",1,TRUE
"74181","isoComp_00157268","geneComp_00038387","ENST00000287461.8","ZNF689","UT","TT","ZNF689","protein_coding","protein_coding",17.8067282467573,17.1365048236288,18.4769516698858,0.834540782404074,1.3207139213439,0.108592832419932,NA,14.9807365300629,15.2514655106116,14.7100075495142,0.140614650839435,0.430252941418045,-0.0521150949828241,NA,0.793833333333333,0.852666666666667,0.735,-0.117666666666667,0.00694426358606981,0.00694426358606981,FALSE,0.99999835575599,TRUE,"yes","yes","no",0,TRUE
"108478","isoComp_00084014","geneComp_00024202","ENST00000636936.1","MAGI2","UT","TT","MAGI2","protein_coding","processed_transcript",81.377597668505,81.5908867843161,81.164308552694,9.28367534960266,13.0089697348441,-0.00756163992825064,NA,4.17775110735831,0,8.35550221471663,0,0.792454713056374,9.70830834341936,NA,0.059,0.000333333333333333,0.117666666666667,0.117333333333333,1.37992746955672e-28,1.37992746955672e-28,NA,0.0038721819328925,FALSE,NA,NA,NA,0,FALSE
"16009","isoComp_00024128","geneComp_00013003","ENST00000422918.5","ARHGAP4","UT","TT","ARHGAP4","protein_coding","protein_coding",7.04556784093332,7.01128978476968,7.07984589709695,0.348980854314456,0.415842375725256,0.0140181972133521,NA,0.427233046016443,0.854466092032885,0,0.239552100204379,0,-6.43373747134556,NA,0.0671666666666667,0.125666666666667,0.00866666666666667,-0.117,0.000153939261773744,0.000153939261773744,FALSE,0.99859685452258,TRUE,"no","yes","no",0,TRUE
"92036","isoComp_00101905","geneComp_00027860","ENST00000360726.3","PAQR8","UT","TT","PAQR8","protein_coding","protein_coding",1.56259869172271,1.36967363180967,1.75552375163575,0.0496554904375162,0.150285383267084,0.355769198675345,NA,1.20568810902748,0.815118448329958,1.596257769725,0.371020315533257,0.309043386705981,0.961030290153302,NA,0.942666666666667,0.885333333333333,1,0.114666666666667,0.0315195633167327,0.0315195633167327,FALSE,0.9999298639413,TRUE,"yes","no","no",0,FALSE
"54026","isoComp_00117178","geneComp_00030253","ENST00000515211.1","RGS8","UT","TT","RGS8","protein_coding","processed_transcript",10.7294026839351,9.0482823125111,12.4105230553591,1.17664813140159,0.709077720064744,0.455416521310516,NA,2.84093083125491,1.61559691334848,4.06626474916134,0.301371080647749,0.589371358261756,1.32627818822683,NA,0.158166666666667,0.101,0.215333333333333,0.114333333333333,0.0357095306124946,0.0357095306124946,NA,0.1377023385236,FALSE,NA,NA,NA,0,TRUE
"25531","isoComp_00046994","geneComp_00016774","ENST00000262585.6","DENND3","UT","TT","DENND3","protein_coding","protein_coding",7.28873313562659,7.82925933081536,6.74820694043783,2.24116851497102,2.43752686938248,-0.214076824629933,NA,0.400282705462462,0.790636949993972,0.00992846093095097,0.261320894122034,0.00991605599063132,-5.32824599802955,NA,0.057,0.114,0,-0.114,0.000528856893968372,0.000528856893968372,FALSE,1,TRUE,"yes","no","no",0,TRUE
"122722","isoComp_00056210","geneComp_00018211","ENST00000481697.5","FAM185A","UT","TT","FAM185A","protein_coding","processed_transcript",7.08469507045229,7.1169494250748,7.05244071582977,0.373716555999425,0.325301911404777,-0.0131178345492035,NA,0.405526656270978,0.811053312541956,0,0.268353309299366,0,-6.35940399684509,NA,0.0721666666666667,0.128333333333333,0.016,-0.112333333333333,0.000255365621593704,0.000255365621593704,NA,0.99908922207447,TRUE,NA,NA,NA,1,TRUE
"71867","isoComp_00117827","geneComp_00030368","ENST00000283632.5","RMND5A","UT","TT","RMND5A","protein_coding","protein_coding",17.0171689994248,18.8483874323751,15.1859505664745,1.9871076610584,0.762914014012305,-0.311519393503153,NA,14.6013236423846,14.6980851572146,14.5045621275546,1.15532457831752,0.920548333518407,-0.0191083849456085,NA,0.891666666666667,0.836,0.947333333333333,0.111333333333333,2.0101507856269e-15,2.0101507856269e-15,FALSE,0.99970441094629,TRUE,"yes","no","no",0,TRUE
"35227","isoComp_00116421","geneComp_00030135","ENST00000395479.9","REEP6","UT","TT","REEP6","protein_coding","protein_coding",7.10784234240026,7.00758100613562,7.20810367866489,1.34169460024573,0.764159718728057,0.0406460535058869,NA,0.430331754976556,0.860663509953113,0,0.217188013675715,0,-6.44404335525271,NA,0.0555,0.111,0,-0.111,8.47485401794614e-05,8.47485401794614e-05,FALSE,0.997048681691,TRUE,"yes","no","no",0,TRUE
"100353","isoComp_00055049","geneComp_00018008","ENST00000545725.6","EXOC3L1","UT","TT","EXOC3L1","protein_coding","protein_coding",6.37086278740046,5.64347198778348,7.09825358701744,0.641201111728607,0.797056117571922,0.330358003069287,NA,0.358775015037595,1.79422029711468e-06,0.717548235854893,6.84068606389071e-07,0.0742116040301446,6.18471216753074,NA,0.0548333333333333,0,0.109666666666667,0.109666666666667,0.0028768750823759,1.55626113654588e-05,FALSE,0.99999999748398,TRUE,"yes","yes","no",1,FALSE
"152314","isoComp_00097055","geneComp_00026831","ENST00000484650.1","NOL12","UT","TT","NOL12","protein_coding","retained_intron",16.8741582884645,16.0460515256882,17.7022650512408,1.85867516730142,1.29974865241068,0.141631564689465,NA,1.54120180009896,2.23839065336377,0.844012946834144,0.636954202920399,0.246826133550817,-1.39656287632829,NA,0.123166666666667,0.177333333333333,0.069,-0.108333333333333,0.00570437122560059,0.00570437122560059,NA,0.91204476069287,TRUE,NA,NA,NA,0,TRUE
"28856","isoComp_00034798","geneComp_00014813","ENST00000612558.4","CCDC47","UT","TT","CCDC47","protein_coding","protein_coding",27.0462303097668,26.0130780272062,28.0793825923274,1.4028677234758,0.541354846731269,0.110233299129446,NA,1.49254398434452,2.98373259325892,0.00135537543011567,0.432315951234384,0.00135160494665211,-8.04242614719969,NA,0.0555,0.109333333333333,0.00166666666666667,-0.107666666666667,5.91546865697179e-14,5.91546865697179e-14,FALSE,0.94466087248218,TRUE,"yes","yes","no",0,TRUE
"25539","isoComp_00047002","geneComp_00016774","ENST00000519811.5","DENND3","UT","TT","DENND3","protein_coding","protein_coding",7.28873313562659,7.82925933081536,6.74820694043783,2.24116851497102,2.43752686938248,-0.214076824629933,NA,0.394911479806528,2.91214582761965e-05,0.789793838154779,1.2579500190401e-05,0.342174294186985,6.31736102839482,NA,0.0535,0,0.107,0.107,0.000796085511645768,0.000528856893968372,FALSE,1,TRUE,"yes","yes","no",0,TRUE
"27358","isoComp_00061502","geneComp_00019243","ENST00000671824.1","GCK","UT","TT","GCK","protein_coding","protein_coding",8.71835458020853,8.9718752431903,8.46483391722677,1.28687942627685,2.17806296022676,-0.0838315876694637,NA,0.445947797001588,0.891895594003176,0,0.193609571804634,0,-6.49488852755652,NA,0.0535,0.107,0,-0.107,0.000102182827151209,0.000102182827151209,FALSE,0.99999988066195,TRUE,"yes","no","no",0,FALSE
"24469","isoComp_00109716","geneComp_00029104","ENST00000518243.5","PPP2CB","UT","TT","PPP2CB","protein_coding","protein_coding",115.850218677751,109.230287612314,122.470149743188,0.610867987832197,3.63589149179844,0.165042934170513,NA,5.11362881685333,0.731950957848189,9.49530667585848,0.574775850858334,2.17988817553091,3.67933743969194,NA,0.0675,0.0143333333333333,0.120666666666667,0.106333333333333,0.0121029473738852,1.23969412451945e-38,FALSE,0.76350750700536,TRUE,"yes","no","no",0,TRUE
"42393","isoComp_00053336","geneComp_00017752","ENST00000243878.9","ENKD1","UT","TT","ENKD1","protein_coding","protein_coding",18.6413290748191,18.181082181112,19.1015759685262,1.15891166045804,1.10190359309717,0.0712153789999332,NA,10.9754872063778,11.6979750122531,10.2529994005025,0.363638739560553,0.248370739881244,-0.190039146123763,NA,0.568,0.620333333333333,0.515666666666667,-0.104666666666667,0.0140680812096369,0.0140680812096369,FALSE,0.99995854884632,TRUE,"yes","yes","no",0,TRUE
"2949","isoComp_00108034","geneComp_00028814","ENST00000532391.1","POLA2","UT","TT","POLA2","protein_coding","protein_coding",4.79222260906828,5.22037150641873,4.36407371171784,0.487256532484346,0.839948314709597,-0.257935890014768,NA,0.324170085559918,0.648298713705421,4.14574144154981e-05,0.170719906170216,4.14574144154981e-05,-6.03470179681258,NA,0.0675,0.119666666666667,0.0153333333333333,-0.104333333333333,0.0021576335352346,0.0021576335352346,NA,0.29217544674018,FALSE,NA,NA,NA,0,TRUE
"5554","isoComp_00013422","geneComp_00008311","ENST00000314351.9","ADAMTS6","UT","TT","ADAMTS6","protein_coding","processed_transcript",2.39112863965819,1.82539499496712,2.95686228434925,0.294716873120795,0.425408780567688,0.692847382857044,NA,0.121781569841161,0.243563139682323,0,0.0323009374886634,0,-4.66427313191605,NA,0.0588333333333333,0.110666666666667,0.007,-0.103666666666667,0.035488558413344,0.035488558413344,NA,0.98978588821646,TRUE,NA,NA,NA,0,TRUE
"24468","isoComp_00109715","geneComp_00029104","ENST00000221138.9","PPP2CB","UT","TT","PPP2CB","protein_coding","protein_coding",115.850218677751,109.230287612314,122.470149743188,0.610867987832197,3.63589149179844,0.165042934170513,NA,104.172671311392,102.35990636468,105.985436258103,0.257490455219838,3.01467221429008,0.0502104801643849,NA,0.882,0.933333333333333,0.830666666666667,-0.102666666666667,1.23969412451945e-38,1.23969412451945e-38,FALSE,0.99648589144576,TRUE,"yes","no","no",0,TRUE
"148687","isoComp_00092984","geneComp_00026209","ENST00000581612.1","MYO15B","UT","TT","MYO15B","protein_coding","retained_intron",4.11042171688515,3.30798618294482,4.91285725082549,0.138726428160428,0.398580247019629,0.569188027527472,NA,0.241891428238515,0,0.483782856477029,0,0.110362613033083,5.62580484367078,NA,0.0641666666666667,0.013,0.115333333333333,0.102333333333333,0.0368295584572643,0.0368295584572643,NA,0.053719430859308,FALSE,NA,NA,NA,0,FALSE
"42422","isoComp_00131785","geneComp_00034147","ENST00000491381.6","SNX21","UT","TT","SNX21","protein_coding","protein_coding",4.55163165362134,4.53811509217828,4.5651482150644,0.36855143589549,1.0111931066161,0.00854971848464477,NA,0.271384836802946,0,0.542769673605892,0,0.233114303941654,5.78860656275078,NA,0.051,0,0.102,0.102,0.0124823170935847,0.0124823170935847,FALSE,0.9999875910126,TRUE,"yes","yes","no",0,TRUE
"89381","isoComp_00049001","geneComp_00017054","ENST00000648817.1","DNAJC21","UT","TT","DNAJC21","protein_coding","protein_coding",17.3311947593283,16.6467898206037,18.015599698053,0.684116391215849,1.48398093749991,0.113936873508386,NA,3.92410787175925,4.61859202088156,3.22962372263694,0.362321160135184,0.540607425210395,-0.514747148404016,NA,0.195666666666667,0.246333333333333,0.145,-0.101333333333333,0.0241930951308317,0.00956779869423,FALSE,0.99999997028719,TRUE,"yes","yes","no",0,TRUE
"110522","isoComp_00151707","geneComp_00037364","ENST00000392796.7","WDSUB1","UT","TT","WDSUB1","protein_coding","protein_coding",4.40625855991359,4.32099587701804,4.49152124280914,0.485497635826299,0.639635176239166,0.0557138287906457,NA,0.553555046347119,1.06850684227952,0.038603250414721,0.617710472992009,0.0386032498409088,-4.47183871963413,NA,0.0501666666666667,0.100333333333333,0,-0.100333333333333,0.0215825491807328,0.0215825491807328,FALSE,0.99994359967115,TRUE,"yes","no","no",0,FALSE
"89371","isoComp_00048991","geneComp_00017054","ENST00000382021.2","DNAJC21","UT","TT","DNAJC21","protein_coding","protein_coding",17.3311947593283,16.6467898206037,18.015599698053,0.684116391215849,1.48398093749991,0.113936873508386,NA,1.74390920983319,0.92993764402633,2.55788077564004,0.0662469547869058,0.172435455426228,1.44994126509646,NA,0.118166666666667,0.0713333333333333,0.165,0.0936666666666667,0.00956779869423,0.00956779869423,FALSE,0.99999988236658,TRUE,"yes","yes","no",0,TRUE
"25537","isoComp_00047000","geneComp_00016774","ENST00000518668.5","DENND3","UT","TT","DENND3","protein_coding","protein_coding",7.28873313562659,7.82925933081536,6.74820694043783,2.24116851497102,2.43752686938248,-0.214076824629933,NA,0.189090494025514,5.97914407310145e-09,0.378180982071883,5.97914407310145e-09,0.0991511531362059,5.27865667093209,NA,0.0525,0.00666666666666667,0.0983333333333333,0.0916666666666667,0.0313725493238403,0.000528856893968372,NA,1,TRUE,NA,NA,NA,0,TRUE
"39533","isoComp_00092575","geneComp_00026134","ENST00000650696.1","MXI1","UT","TT","MXI1","protein_coding","protein_coding",34.8138957808351,34.4582060880019,35.1695854736684,2.75217217550796,2.43026292800213,0.0294722684172215,NA,1.64404682152144,3.11790148187055,0.170192161172329,0.980365021524372,0.0893169873619537,-4.11758691679067,NA,0.0391666666666667,0.0763333333333333,0.002,-0.0743333333333333,0.0020339566721439,8.96778342548805e-06,FALSE,0.91281650461679,TRUE,"yes","yes","no",0,FALSE
"30400","isoComp_00134517","geneComp_00034580","ENST00000227495.10","ST3GAL4","UT","TT","ST3GAL4","protein_coding","protein_coding",14.3082635854446,14.4493841808744,14.1671429900147,3.10990870518783,2.75250536942074,-0.0284392831248951,NA,0.287012235012283,7.97887341621663e-05,0.573944681290403,7.97887341621663e-05,0.177135827479079,5.85629439873583,NA,0.0198333333333333,0,0.0396666666666667,0.0396666666666667,0.00793685467929231,0.00263389391602541,FALSE,0.99995037495225,TRUE,"yes","no","no",0,FALSE
"91440","isoComp_00110240","geneComp_00029169","ENST00000527581.5","PRDM10","UT","TT","PRDM10","protein_coding","protein_coding",14.1875391777828,13.9599751150996,14.4151032404659,0.830965258182827,0.591008538686779,0.0462521934183014,NA,0.23219895405685,0,0.4643979081137,0,0.131815696194213,5.56802574313417,NA,0.019,0.00233333333333333,0.0356666666666667,0.0333333333333333,0.0266886161038878,0.00908595136531137,FALSE,0.98048595105551,TRUE,"no","yes","no",0,FALSE
"48261","isoComp_00049314","geneComp_00017105","ENST00000590619.1","DNMT1","UT","TT","DNMT1","protein_coding","protein_coding",53.0065222856499,54.5908018939365,51.4222426773633,1.53366395178558,1.01322106034535,-0.0862490763601588,NA,0.712662533014124,1.42532506602825,0,0.10758502980002,0,-7.16523369882737,NA,0.0148333333333333,0.0286666666666667,0.001,-0.0276666666666667,7.24044680258258e-07,7.24044680258258e-07,NA,0.0032361644266334,FALSE,NA,NA,NA,0,FALSE
